timestamp,index,article,amplitude,offset,views,day_of_month,day_of_year,month,week_of_year,year,views_lag_1
2015-01-11,10,d8be3bfcd9b4404ba399bba605a0ef3f,1.5931226263410934,0.3256670106388624,1.1642698947181294,0.3548387096774194,0.030136986301369864,0.08333333333333333,0.03773584905660377,0.0,0.6448845881583876
2015-01-12,11,d8be3bfcd9b4404ba399bba605a0ef3f,1.591450769451335,0.4333133397355097,0.9521611461157852,0.3870967741935484,0.03287671232876712,0.08333333333333333,0.05660377358490566,0.0,1.1642698947181294
2015-01-13,12,d8be3bfcd9b4404ba399bba605a0ef3f,1.5897789125615762,0.5244610574260199,0.3443326171793454,0.41935483870967744,0.03561643835616438,0.08333333333333333,0.05660377358490566,0.0,0.9521611461157852
2015-01-14,13,d8be3bfcd9b4404ba399bba605a0ef3f,1.5881070556718175,0.5968658043988886,-0.0813842571612531,0.45161290322580644,0.038356164383561646,0.08333333333333333,0.05660377358490566,0.0,0.3443326171793454
2015-01-15,14,d8be3bfcd9b4404ba399bba605a0ef3f,1.5864351987820589,0.6487447354860834,-0.0049832705030445,0.4838709677419355,0.0410958904109589,0.08333333333333333,0.05660377358490566,0.0,-0.0813842571612531
2015-01-16,15,d8be3bfcd9b4404ba399bba605a0ef3f,1.5847633418923004,0.6788204192279363,0.021774078132866,0.5161290322580645,0.043835616438356165,0.08333333333333333,0.05660377358490566,0.0,-0.0049832705030445
2015-01-17,16,d8be3bfcd9b4404ba399bba605a0ef3f,1.5830914850025417,0.6863522924752513,1.1200020810556754,0.5483870967741935,0.04657534246575343,0.08333333333333333,0.05660377358490566,0.0,0.021774078132866
2015-01-18,17,d8be3bfcd9b4404ba399bba605a0ef3f,1.581419628112783,0.671154895511822,0.8735872031895808,0.5806451612903226,0.049315068493150684,0.08333333333333333,0.05660377358490566,0.0,1.1200020810556754
2015-01-19,18,d8be3bfcd9b4404ba399bba605a0ef3f,1.5797477712230243,0.6336024386881606,1.4039021614516098,0.6129032258064516,0.052054794520547946,0.08333333333333333,0.07547169811320754,0.0,0.8735872031895808
2015-01-20,19,d8be3bfcd9b4404ba399bba605a0ef3f,1.5780759143332657,0.5746195881207243,0.2785295128609565,0.6451612903225806,0.0547945205479452,0.08333333333333333,0.07547169811320754,0.0,1.4039021614516098
2015-01-21,20,d8be3bfcd9b4404ba399bba605a0ef3f,1.5764040574435072,0.4956586973433413,-0.1096524161408331,0.6774193548387096,0.057534246575342465,0.08333333333333333,0.07547169811320754,0.0,0.2785295128609565
2015-01-22,21,d8be3bfcd9b4404ba399bba605a0ef3f,1.5747322005537483,0.3986640455431038,-0.2521118315706638,0.7096774193548387,0.06027397260273973,0.08333333333333333,0.07547169811320754,0.0,-0.1096524161408331
2015-01-23,22,d8be3bfcd9b4404ba399bba605a0ef3f,1.5730603436639898,0.2860239629541622,-0.030468756814268,0.7419354838709677,0.06301369863013699,0.08333333333333333,0.07547169811320754,0.0,-0.2521118315706638
2015-01-24,23,d8be3bfcd9b4404ba399bba605a0ef3f,1.5713884867742314,0.1605120222408413,0.6514879040498635,0.7741935483870968,0.06575342465753424,0.08333333333333333,0.07547169811320754,0.0,-0.030468756814268
2015-01-25,24,d8be3bfcd9b4404ba399bba605a0ef3f,1.5697166298844727,0.0252187439337525,0.6986762545532889,0.8064516129032258,0.0684931506849315,0.08333333333333333,0.07547169811320754,0.0,0.6514879040498635
2015-01-26,25,d8be3bfcd9b4404ba399bba605a0ef3f,1.568044772994714,-0.1165245024425365,0.6836627433588724,0.8387096774193549,0.07123287671232877,0.08333333333333333,0.09433962264150944,0.0,0.6986762545532889
2015-01-27,26,d8be3bfcd9b4404ba399bba605a0ef3f,1.5663729161049555,-0.2612275277434035,-0.8021914013084277,0.8709677419354839,0.07397260273972603,0.08333333333333333,0.09433962264150944,0.0,0.6836627433588724
2015-01-28,27,d8be3bfcd9b4404ba399bba605a0ef3f,1.5647010592151969,-0.4053272632440815,-0.8411187192155496,0.9032258064516129,0.07671232876712329,0.08333333333333333,0.09433962264150944,0.0,-0.8021914013084277
2015-01-29,28,d8be3bfcd9b4404ba399bba605a0ef3f,1.5630292023254382,-0.5452754952169667,-1.129609550945164,0.9354838709677419,0.07945205479452055,0.08333333333333333,0.09433962264150944,0.0,-0.8411187192155496
2015-01-30,29,d8be3bfcd9b4404ba399bba605a0ef3f,1.5613573454356795,-0.6776262337293337,-1.1930020799150185,0.967741935483871,0.0821917808219178,0.08333333333333333,0.09433962264150944,0.0,-1.129609550945164
2015-01-31,30,d8be3bfcd9b4404ba399bba605a0ef3f,1.559685488545921,-0.7991205643521112,-0.2243253822461655,1.0,0.08493150684931507,0.08333333333333333,0.09433962264150944,0.0,-1.1930020799150185
2015-02-01,31,d8be3bfcd9b4404ba399bba605a0ef3f,1.5580136316561624,-0.9067668934487566,-0.3919853843173187,0.03225806451612903,0.08767123287671233,0.16666666666666666,0.09433962264150944,0.0,-0.2243253822461655
2015-02-02,32,d8be3bfcd9b4404ba399bba605a0ef3f,1.556341774766404,-0.99791461113925,-0.4364974309921899,0.06451612903225806,0.09041095890410959,0.16666666666666666,0.11320754716981132,0.0,-0.3919853843173187
2015-02-03,33,d8be3bfcd9b4404ba399bba605a0ef3f,1.554669917876645,-1.07031935811212,-1.1107470894041545,0.0967741935483871,0.09315068493150686,0.16666666666666666,0.11320754716981132,0.0,-0.4364974309921899
2015-02-04,34,d8be3bfcd9b4404ba399bba605a0ef3f,1.5529980609868863,-1.1221982891993163,-1.905200201245735,0.12903225806451613,0.0958904109589041,0.16666666666666666,0.11320754716981132,0.0,-1.1107470894041545
2015-02-05,35,d8be3bfcd9b4404ba399bba605a0ef3f,1.5513262040971278,-1.1522739729411744,-1.789025499869782,0.16129032258064516,0.09863013698630137,0.16666666666666666,0.11320754716981132,0.0,-1.905200201245735
2015-02-06,36,d8be3bfcd9b4404ba399bba605a0ef3f,1.5496543472073692,-1.1598058461884873,-1.3729797407693063,0.1935483870967742,0.10136986301369863,0.16666666666666666,0.11320754716981132,0.0,-1.789025499869782
2015-02-07,37,d8be3bfcd9b4404ba399bba605a0ef3f,1.5479824903176107,-1.1446084492250597,-0.5869654012768579,0.22580645161290322,0.10410958904109589,0.16666666666666666,0.11320754716981132,0.0,-1.3729797407693063
2015-02-08,38,d8be3bfcd9b4404ba399bba605a0ef3f,1.546310633427852,-1.1070559924013996,-0.5383498789644073,0.25806451612903225,0.10684931506849316,0.16666666666666666,0.11320754716981132,0.0,-0.5869654012768579
2015-02-09,39,d8be3bfcd9b4404ba399bba605a0ef3f,1.5446387765380931,-1.0480731418339522,-0.6465424028316609,0.2903225806451613,0.1095890410958904,0.16666666666666666,0.1320754716981132,0.0,-0.5383498789644073
2015-02-10,40,d8be3bfcd9b4404ba399bba605a0ef3f,1.5429669196483349,-0.9691122510565672,-1.4297014587078545,0.3225806451612903,0.11232876712328767,0.16666666666666666,0.1320754716981132,0.0,-0.6465424028316609
2015-02-11,41,d8be3bfcd9b4404ba399bba605a0ef3f,1.5412950627585762,-0.872117599256347,-1.8145657459808584,0.3548387096774194,0.11506849315068493,0.16666666666666666,0.1320754716981132,0.0,-1.4297014587078545
2015-02-12,42,d8be3bfcd9b4404ba399bba605a0ef3f,1.5396232058688175,-0.7594775166674063,-0.9644833645351714,0.3870967741935484,0.1178082191780822,0.16666666666666666,0.1320754716981132,0.0,-1.8145657459808584
2015-02-13,43,d8be3bfcd9b4404ba399bba605a0ef3f,1.537951348979059,-0.6339655759540863,-1.2281368185890145,0.41935483870967744,0.12054794520547946,0.16666666666666666,0.1320754716981132,0.0,-0.9644833645351714
2015-02-14,44,d8be3bfcd9b4404ba399bba605a0ef3f,1.5362794920893004,-0.4986722976469727,-0.1380640639826685,0.45161290322580644,0.1232876712328767,0.16666666666666666,0.1320754716981132,0.0,-1.2281368185890145
2015-02-15,45,d8be3bfcd9b4404ba399bba605a0ef3f,1.5346076351995417,-0.3569290512706831,0.1908875394832576,0.4838709677419355,0.12602739726027398,0.16666666666666666,0.1320754716981132,0.0,-0.1380640639826685
2015-02-16,46,d8be3bfcd9b4404ba399bba605a0ef3f,1.5329357783097832,-0.2122260259698423,0.3898702053848617,0.5161290322580645,0.12876712328767123,0.16666666666666666,0.1509433962264151,0.0,0.1908875394832576
2015-02-17,47,d8be3bfcd9b4404ba399bba605a0ef3f,1.5312639214200243,-0.0681262904691641,-0.3745499912705653,0.5483870967741935,0.13150684931506848,0.16666666666666666,0.1509433962264151,0.0,0.3898702053848617
2015-02-18,48,d8be3bfcd9b4404ba399bba605a0ef3f,1.5295920645302656,0.0718219415037215,-0.5528413056708237,0.5806451612903226,0.13424657534246576,0.16666666666666666,0.1509433962264151,0.0,-0.3745499912705653
2015-02-19,49,d8be3bfcd9b4404ba399bba605a0ef3f,1.5279202076405072,0.2041726800161122,-0.2945073609564734,0.6129032258064516,0.136986301369863,0.16666666666666666,0.1509433962264151,0.0,-0.5528413056708237
2015-02-20,50,d8be3bfcd9b4404ba399bba605a0ef3f,1.5262483507507485,0.3256670106388674,-0.1873312254009442,0.6451612903225806,0.13972602739726028,0.16666666666666666,0.1509433962264151,0.0,-0.2945073609564734
2015-02-21,51,d8be3bfcd9b4404ba399bba605a0ef3f,1.5245764938609898,0.4333133397355139,0.7439146113187973,0.6774193548387096,0.14246575342465753,0.16666666666666666,0.1509433962264151,0.0,-0.1873312254009442
2015-02-22,52,d8be3bfcd9b4404ba399bba605a0ef3f,1.5229046369712314,0.5244610574260087,0.953881633057562,0.7096774193548387,0.14520547945205478,0.16666666666666666,0.1509433962264151,0.0,0.7439146113187973
2015-02-23,53,d8be3bfcd9b4404ba399bba605a0ef3f,1.521232780081473,0.5968658043988913,1.0417672097416142,0.7419354838709677,0.14794520547945206,0.16666666666666666,0.16981132075471697,0.0,0.953881633057562
2015-02-24,54,d8be3bfcd9b4404ba399bba605a0ef3f,1.5195609231917142,0.648744735486085,0.4914338397938153,0.7741935483870968,0.1506849315068493,0.16666666666666666,0.16981132075471697,0.0,1.0417672097416142
2015-02-25,55,d8be3bfcd9b4404ba399bba605a0ef3f,1.5178890663019555,0.6788204192279371,0.2555619551624426,0.8064516129032258,0.15342465753424658,0.16666666666666666,0.16981132075471697,0.0,0.4914338397938153
2015-02-26,56,d8be3bfcd9b4404ba399bba605a0ef3f,1.5162172094121968,0.6863522924752518,0.0123086833308651,0.8387096774193549,0.15616438356164383,0.16666666666666666,0.16981132075471697,0.0,0.2555619551624426
2015-02-27,57,d8be3bfcd9b4404ba399bba605a0ef3f,1.5145453525224384,0.6711548955118257,0.4617604648081228,0.8709677419354839,0.1589041095890411,0.16666666666666666,0.16981132075471697,0.0,0.0123086833308651
2015-02-28,58,d8be3bfcd9b4404ba399bba605a0ef3f,1.5128734956326797,0.6336024386881585,1.29113922047509,0.9032258064516129,0.16164383561643836,0.16666666666666666,0.16981132075471697,0.0,0.4617604648081228
2015-03-01,59,d8be3bfcd9b4404ba399bba605a0ef3f,1.511201638742921,0.5746195881207212,1.3049046993319555,0.03225806451612903,0.1643835616438356,0.25,0.16981132075471697,0.0,1.29113922047509
2015-03-02,60,d8be3bfcd9b4404ba399bba605a0ef3f,1.5095297818531626,0.4956586973433374,1.0647033121764211,0.06451612903225806,0.16712328767123288,0.25,0.18867924528301888,0.0,1.3049046993319555
2015-03-03,61,d8be3bfcd9b4404ba399bba605a0ef3f,1.507857924963404,0.3986640455431183,0.1776585805848584,0.0967741935483871,0.16986301369863013,0.25,0.18867924528301888,0.0,1.0647033121764211
2015-03-04,62,d8be3bfcd9b4404ba399bba605a0ef3f,1.5061860680736452,0.2860239629541571,-0.2925156780002289,0.12903225806451613,0.1726027397260274,0.25,0.18867924528301888,0.0,0.1776585805848584
2015-03-05,63,d8be3bfcd9b4404ba399bba605a0ef3f,1.5045142111838867,0.1605120222408357,-0.1230200456875485,0.16129032258064516,0.17534246575342466,0.25,0.18867924528301888,0.0,-0.2925156780002289
2015-03-06,64,d8be3bfcd9b4404ba399bba605a0ef3f,1.5028423542941278,0.0252187439337464,-0.630782217688611,0.1935483870967742,0.1780821917808219,0.25,0.18867924528301888,0.0,-0.1230200456875485
2015-03-07,65,d8be3bfcd9b4404ba399bba605a0ef3f,1.5011704974043691,-0.1165245024425428,0.5484753933395616,0.22580645161290322,0.18082191780821918,0.25,0.18867924528301888,0.0,-0.630782217688611
2015-03-08,66,d8be3bfcd9b4404ba399bba605a0ef3f,1.499498640514611,-0.2612275277433836,0.5478505142398364,0.25806451612903225,0.18356164383561643,0.25,0.18867924528301888,0.0,0.5484753933395616
2015-03-09,67,d8be3bfcd9b4404ba399bba605a0ef3f,1.497826783624852,-0.4053272632440877,0.1745491353424587,0.2903225806451613,0.1863013698630137,0.25,0.20754716981132076,0.0,0.5478505142398364
2015-03-10,68,d8be3bfcd9b4404ba399bba605a0ef3f,1.496154926735093,-0.5452754952169727,-0.7419425723786072,0.3225806451612903,0.18904109589041096,0.25,0.20754716981132076,0.0,0.1745491353424587
2015-03-11,69,d8be3bfcd9b4404ba399bba605a0ef3f,1.4944830698453349,-0.6776262337293393,-1.3231822622108205,0.3548387096774194,0.1917808219178082,0.25,0.20754716981132076,0.0,-0.7419425723786072
2015-03-12,70,d8be3bfcd9b4404ba399bba605a0ef3f,1.4928112129555762,-0.7991205643520953,-1.0118153629112174,0.3870967741935484,0.19452054794520549,0.25,0.20754716981132076,0.0,-1.3231822622108205
2015-03-13,71,d8be3bfcd9b4404ba399bba605a0ef3f,1.4911393560658175,-0.9067668934487608,-1.564001128179692,0.41935483870967744,0.19726027397260273,0.25,0.20754716981132076,0.0,-1.0118153629112174
2015-03-14,72,d8be3bfcd9b4404ba399bba605a0ef3f,1.489467499176059,-0.9979146111392536,-0.7159882936304403,0.45161290322580644,0.2,0.25,0.20754716981132076,0.0,-1.564001128179692
2015-03-15,73,d8be3bfcd9b4404ba399bba605a0ef3f,1.4877956422863003,-1.0703193581121229,-0.6793124153368562,0.4838709677419355,0.20273972602739726,0.25,0.20754716981132076,0.0,-0.7159882936304403
2015-03-16,74,d8be3bfcd9b4404ba399bba605a0ef3f,1.486123785396542,-1.122198289199318,-0.7196326651918147,0.5161290322580645,0.2054794520547945,0.25,0.22641509433962265,0.0,-0.6793124153368562
2015-03-17,75,d8be3bfcd9b4404ba399bba605a0ef3f,1.4844519285067832,-1.1522739729411715,-1.3610210269102507,0.5483870967741935,0.20821917808219179,0.25,0.22641509433962265,0.0,-0.7196326651918147
2015-03-18,76,d8be3bfcd9b4404ba399bba605a0ef3f,1.4827800716170243,-1.1598058461884873,-1.7739974844167097,0.5806451612903226,0.21095890410958903,0.25,0.22641509433962265,0.0,-1.3610210269102507
2015-03-19,77,d8be3bfcd9b4404ba399bba605a0ef3f,1.481108214727266,-1.1446084492250586,-1.6074991802907337,0.6129032258064516,0.2136986301369863,0.25,0.22641509433962265,0.0,-1.7739974844167097
2015-03-20,78,d8be3bfcd9b4404ba399bba605a0ef3f,1.4794363578375074,-1.1070559924013976,-1.6243540309269808,0.6451612903225806,0.21643835616438356,0.25,0.22641509433962265,0.0,-1.6074991802907337
2015-03-21,79,d8be3bfcd9b4404ba399bba605a0ef3f,1.4777645009477487,-1.048073141833962,-0.2061788161454962,0.6774193548387096,0.2191780821917808,0.25,0.22641509433962265,0.0,-1.6243540309269808
2015-03-22,80,d8be3bfcd9b4404ba399bba605a0ef3f,1.47609264405799,-0.9691122510565634,-0.4583081503555493,0.7096774193548387,0.2219178082191781,0.25,0.22641509433962265,0.0,-0.2061788161454962
2015-03-23,81,d8be3bfcd9b4404ba399bba605a0ef3f,1.474420787168231,-0.8721175992563424,-0.4966799725287005,0.7419354838709677,0.22465753424657534,0.25,0.24528301886792453,0.0,-0.4583081503555493
2015-03-24,82,d8be3bfcd9b4404ba399bba605a0ef3f,1.4727489302784726,-0.7594775166674012,-0.9998426564974188,0.7741935483870968,0.2273972602739726,0.25,0.24528301886792453,0.0,-0.4966799725287005
2015-03-25,83,d8be3bfcd9b4404ba399bba605a0ef3f,1.4710770733887142,-0.6339655759540805,-1.398700718845805,0.8064516129032258,0.23013698630136986,0.25,0.24528301886792453,0.0,-0.9998426564974188
2015-03-26,84,d8be3bfcd9b4404ba399bba605a0ef3f,1.4694052164989555,-0.4986722976469918,-1.1772224710941197,0.8387096774193549,0.2328767123287671,0.25,0.24528301886792453,0.0,-1.398700718845805
2015-03-27,85,d8be3bfcd9b4404ba399bba605a0ef3f,1.4677333596091968,-0.3569290512706768,-0.6856676324547801,0.8709677419354839,0.2356164383561644,0.25,0.24528301886792453,0.0,-1.1772224710941197
2015-03-28,86,d8be3bfcd9b4404ba399bba605a0ef3f,1.4660615027194384,-0.2122260259698359,0.3717197888575431,0.9032258064516129,0.23835616438356164,0.25,0.24528301886792453,0.0,-0.6856676324547801
2015-03-29,87,d8be3bfcd9b4404ba399bba605a0ef3f,1.4643896458296797,-0.0681262904691578,0.8623042859567069,0.9354838709677419,0.2410958904109589,0.25,0.24528301886792453,0.0,0.3717197888575431
2015-03-30,88,d8be3bfcd9b4404ba399bba605a0ef3f,1.462717788939921,0.0718219415037274,0.5950407302055609,0.967741935483871,0.24383561643835616,0.25,0.2641509433962264,0.0,0.8623042859567069
2015-03-31,89,d8be3bfcd9b4404ba399bba605a0ef3f,1.4610459320501623,0.2041726800161178,0.2782038898248871,1.0,0.2465753424657534,0.25,0.2641509433962264,0.0,0.5950407302055609
2015-04-01,90,d8be3bfcd9b4404ba399bba605a0ef3f,1.4593740751604038,0.3256670106388725,0.1260617591103344,0.03225806451612903,0.2493150684931507,0.3333333333333333,0.2641509433962264,0.0,0.2782038898248871
2015-04-02,91,d8be3bfcd9b4404ba399bba605a0ef3f,1.4577022182706454,0.4333133397355183,0.1389724187100266,0.06451612903225806,0.25205479452054796,0.3333333333333333,0.2641509433962264,0.0,0.1260617591103344
2015-04-03,92,d8be3bfcd9b4404ba399bba605a0ef3f,1.4560303613808867,0.5244610574260122,-0.2405317670299117,0.0967741935483871,0.2547945205479452,0.3333333333333333,0.2641509433962264,0.0,0.1389724187100266
2015-04-04,93,d8be3bfcd9b4404ba399bba605a0ef3f,1.454358504491128,0.5968658043988827,1.1438429676575026,0.12903225806451613,0.25753424657534246,0.3333333333333333,0.2641509433962264,0.0,-0.2405317670299117
2015-04-05,94,d8be3bfcd9b4404ba399bba605a0ef3f,1.4526866476013696,0.6487447354860869,1.4668758176121046,0.16129032258064516,0.2602739726027397,0.3333333333333333,0.2641509433962264,0.0,1.1438429676575026
2015-04-06,95,d8be3bfcd9b4404ba399bba605a0ef3f,1.4510147907116109,0.678820419227938,0.8655109347106029,0.1935483870967742,0.26301369863013696,0.3333333333333333,0.2830188679245283,0.0,1.4668758176121046
2015-04-07,96,d8be3bfcd9b4404ba399bba605a0ef3f,1.449342933821852,0.6863522924752515,0.5322425543868751,0.22580645161290322,0.26575342465753427,0.3333333333333333,0.2830188679245283,0.0,0.8655109347106029
2015-04-08,97,d8be3bfcd9b4404ba399bba605a0ef3f,1.4476710769320935,0.6711548955118245,0.0184573226617894,0.25806451612903225,0.2684931506849315,0.3333333333333333,0.2830188679245283,0.0,0.5322425543868751
2015-04-09,98,d8be3bfcd9b4404ba399bba605a0ef3f,1.4459992200423348,0.6336024386881651,-0.1271518170704552,0.2903225806451613,0.27123287671232876,0.3333333333333333,0.2830188679245283,0.0,0.0184573226617894
2015-04-10,99,d8be3bfcd9b4404ba399bba605a0ef3f,1.444327363152576,0.5746195881207182,0.16894306103458,0.3225806451612903,0.273972602739726,0.3333333333333333,0.2830188679245283,0.0,-0.1271518170704552
2015-04-11,100,d8be3bfcd9b4404ba399bba605a0ef3f,1.4426555062628177,0.4956586973433337,0.9671191277340412,0.3548387096774194,0.27671232876712326,0.3333333333333333,0.2830188679245283,0.0,0.16894306103458
2015-04-12,101,d8be3bfcd9b4404ba399bba605a0ef3f,1.440983649373059,0.3986640455431137,0.907737162670498,0.3870967741935484,0.27945205479452057,0.3333333333333333,0.2830188679245283,0.0,0.9671191277340412
2015-04-13,102,d8be3bfcd9b4404ba399bba605a0ef3f,1.4393117924833003,0.2860239629541734,1.1224791090021613,0.41935483870967744,0.2821917808219178,0.3333333333333333,0.3018867924528302,0.0,0.907737162670498
2015-04-14,103,d8be3bfcd9b4404ba399bba605a0ef3f,1.437639935593542,0.1605120222408536,0.1595400550652955,0.45161290322580644,0.28493150684931506,0.3333333333333333,0.3018867924528302,0.0,1.1224791090021613
2015-04-15,104,d8be3bfcd9b4404ba399bba605a0ef3f,1.4359680787037832,0.0252187439337403,-0.4155893990938658,0.4838709677419355,0.2876712328767123,0.3333333333333333,0.3018867924528302,0.0,0.1595400550652955
2015-04-16,105,d8be3bfcd9b4404ba399bba605a0ef3f,1.4342962218140245,-0.1165245024425491,-0.8506785216916442,0.5161290322580645,0.29041095890410956,0.3333333333333333,0.3018867924528302,0.0,-0.4155893990938658
2015-04-17,106,d8be3bfcd9b4404ba399bba605a0ef3f,1.432624364924266,-0.2612275277433899,-0.611232752310587,0.5483870967741935,0.29315068493150687,0.3333333333333333,0.3018867924528302,0.0,-0.8506785216916442
2015-04-18,107,d8be3bfcd9b4404ba399bba605a0ef3f,1.4309525080345074,-0.4053272632440682,0.0601342917787973,0.5806451612903226,0.2958904109589041,0.3333333333333333,0.3018867924528302,0.0,-0.611232752310587
2015-04-19,108,d8be3bfcd9b4404ba399bba605a0ef3f,1.429280651144749,-0.5452754952169787,-0.0178587649144578,0.6129032258064516,0.29863013698630136,0.3333333333333333,0.3018867924528302,0.0,0.0601342917787973
2015-04-20,109,d8be3bfcd9b4404ba399bba605a0ef3f,1.4276087942549902,-0.6776262337293448,-0.1708920595251228,0.6451612903225806,0.3013698630136986,0.3333333333333333,0.32075471698113206,0.0,-0.0178587649144578
2015-04-21,110,d8be3bfcd9b4404ba399bba605a0ef3f,1.4259369373652315,-0.7991205643521004,-1.141996772911941,0.6774193548387096,0.3041095890410959,0.3333333333333333,0.32075471698113206,0.0,-0.1708920595251228
2015-04-22,111,d8be3bfcd9b4404ba399bba605a0ef3f,1.4242650804754728,-0.9067668934487472,-1.554476119972154,0.7096774193548387,0.30684931506849317,0.3333333333333333,0.32075471698113206,0.0,-1.141996772911941
2015-04-23,112,d8be3bfcd9b4404ba399bba605a0ef3f,1.4225932235857142,-0.9979146111392424,-1.3068632683916266,0.7419354838709677,0.3095890410958904,0.3333333333333333,0.32075471698113206,0.0,-1.554476119972154
2015-04-24,113,d8be3bfcd9b4404ba399bba605a0ef3f,1.4209213666959557,-1.0703193581121255,-1.506045003186048,0.7741935483870968,0.31232876712328766,0.3333333333333333,0.32075471698113206,0.0,-1.3068632683916266
2015-04-25,114,d8be3bfcd9b4404ba399bba605a0ef3f,1.419249509806197,-1.12219828919932,-0.5606585349972746,0.8064516129032258,0.3150684931506849,0.3333333333333333,0.32075471698113206,0.0,-1.506045003186048
2015-04-26,115,d8be3bfcd9b4404ba399bba605a0ef3f,1.4175776529164383,-1.1522739729411726,-0.3874361739895635,0.8387096774193549,0.3178082191780822,0.3333333333333333,0.32075471698113206,0.0,-0.5606585349972746
2015-04-27,116,d8be3bfcd9b4404ba399bba605a0ef3f,1.4159057960266797,-1.1598058461884877,-0.9512704506778618,0.8709677419354839,0.32054794520547947,0.3333333333333333,0.33962264150943394,0.0,-0.3874361739895635
2015-04-28,117,d8be3bfcd9b4404ba399bba605a0ef3f,1.4142339391369212,-1.1446084492250574,-1.6912453809379295,0.9032258064516129,0.3232876712328767,0.3333333333333333,0.33962264150943394,0.0,-0.9512704506778618
2015-04-29,118,d8be3bfcd9b4404ba399bba605a0ef3f,1.4125620822471625,-1.1070559924013956,-1.3421815624838649,0.9354838709677419,0.32602739726027397,0.3333333333333333,0.33962264150943394,0.0,-1.6912453809379295
2015-04-30,119,d8be3bfcd9b4404ba399bba605a0ef3f,1.4108902253574038,-1.0480731418339588,-1.511097108475166,0.967741935483871,0.3287671232876712,0.3333333333333333,0.33962264150943394,0.0,-1.3421815624838649
2015-05-01,120,d8be3bfcd9b4404ba399bba605a0ef3f,1.4092183684676454,-0.9691122510565756,-1.2424859779863056,0.03225806451612903,0.3315068493150685,0.4166666666666667,0.33962264150943394,0.0,-1.511097108475166
2015-05-02,121,d8be3bfcd9b4404ba399bba605a0ef3f,1.407546511577887,-0.8721175992563472,-0.2546858321903283,0.06451612903225806,0.33424657534246577,0.4166666666666667,0.33962264150943394,0.0,-1.2424859779863056
2015-05-03,122,d8be3bfcd9b4404ba399bba605a0ef3f,1.405874654688128,-0.7594775166673958,0.0436493343720659,0.0967741935483871,0.336986301369863,0.4166666666666667,0.33962264150943394,0.0,-0.2546858321903283
2015-05-04,123,d8be3bfcd9b4404ba399bba605a0ef3f,1.4042027977983695,-0.6339655759540748,0.0346848995406796,0.12903225806451613,0.33972602739726027,0.4166666666666667,0.3584905660377358,0.0,0.0436493343720659
2015-05-05,124,d8be3bfcd9b4404ba399bba605a0ef3f,1.4025309409086109,-0.4986722976469857,-0.8916491349961795,0.16129032258064516,0.3424657534246575,0.4166666666666667,0.3584905660377358,0.0,0.0346848995406796
2015-05-06,125,d8be3bfcd9b4404ba399bba605a0ef3f,1.4008590840188522,-0.3569290512706966,-0.9268080521367694,0.1935483870967742,0.3452054794520548,0.4166666666666667,0.3584905660377358,0.0,-0.8916491349961795
